PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|DATE_AVAILABLE|BASEMENT|YEAR_BUILT|YEAR_BUILT_DESCRP|APPLIANCES|EXTERIOR_FEATURES|HEATING|INTERIOR_BLDG_FEAT|AboveGradeFinishedArea|BelowGradeFinishedArea
"RN"|73271473|"BB809239"|"AN6234"|"PCG"|2200|"46"|"Winona"|"."|155||"02719"||"WINTER RENTAL - This tranquil waterside 2 bedroom SINGLE FAMILY cottage offers amazing ocean views for miles on end. This FURNISHED home has an open floor plan along with a large fully applianced RENOVATED kitchen with propane GAS cooking and heat. This single family home is the perfect apartment alternative having a newer heating system and energy efficient fixtures throughout. This sunfilled home has a WASHER & DRYER in the basement, built in Mini Split A/C as well as being cable and internet ready. The exterior of home boasts all the luxury amenities that coastal living has to offer. Enjoy your time relaxing in the yard on the HAMMOCK listening to the waves, or maybe try your hand at clamming, or kayaking. Additionally the outdoor shower is great for those days after the beach, and 2 CAR parking makes this home move in ready & just perfect for you. Rent though the end of May 2025. *Move in / Move out dates are negotiable please inquire if you have specific dates and times in mind."|8|7/31/2024 8:43:00 AM|0|"N"||"Bristol"|"MA"|"A"|4|2|1|0||2|3402|700|"1f;0h"|"N"|||||"N"||10/1/2024|"Y"|||"A,C,F,I,K,L"|"A,D,V,W,19"||"D,G,K"|700|
"RN"|73271475|"CN222554"|"AN2213"|"ACT"|3000|"78"|"Gibbs Street"|"B"|12||"02446"||"Recently renovated, a spacious Brookline 2 bed, 1 bath right in Coolidge Corner. Enter into the bright, open living floor plan with custom kitchen & dining area. Drenched in light, with oversized, brand new double hung & double pane windows and custom slat blinds. Everything is condo-quality; with new stainless steel max efficiency smart wifi enabled Whirlpool appliances, quartz countertops, artisan glass tile backsplash & white shaker soft close cabinets. The 2 bedrooms are very well sized with custom closets to maximize your storage space. Each full bathroom has Kohler shower fixtures, Hansgrohe faucets, bright porcelain tiles & quartz countertops. Custom recessed lighting & naturally finished white oak floors throughout. Multiple closets and in-unit laundry with new LG washer & dryer with sanitary clean cycle technology. Smart controls for both central heat & AC. Pets ok. FULL FEE PAID BY OWNER"|20|7/31/2024 8:45:00 AM|0|"N"||"Norfolk"|"MA"|"D"|5|2|1|0||0|999999|900|"1f;0h"|"N"|||||"N"||9/1/2024||||"D,F,P,R,S,T,2,4,5"||"C,F,J"||900|
"RN"|73271484|"TM346444"|"AN5774"|"ACT"|4600|"7"|"Brierwood Circle"||363|"WAN"|"01810"||"Meticulously maintained, single family home available for 12-month lease. Are you looking for temporary quarters in Andover while searching to buy; or while working a temporary assignment? This is your home. Located at the end of a quiet, West Andover cul-de-sac, with private woods behind & near the newer High Plain Elementary and Wood Hill Middle Schools, plus quick access to 93 via River Road. 3+ bedroom, 3 bath ranch home with newer kitchen, baths & extra large living spaces throughout. Walk-out lower level also offers a potential 4th bedroom with a new 3/4 bath. Large rear deck & 3/4 acre private yard complete the package outside. Pets are negotiable. No smoking. This home is in excellent condition and our owner is seeking a tenant who will care for it as much as they do. Business travel is the only thing taking them away from their beautiful home. Excellent credit and references are a must."|22|8/14/2024 3:03:00 PM|0|"N"||"Essex"|"MA"|"A"|9|3|3|0|"Y"|4|34512|2795|"3f;0h"|"N"||"N"||"N"|"Y"|"includes finished walk out basement w/bath"|9/1/2024|"Y"|1977|"A"|"A,B,C,I,K,L"|"9"|"C,O"||1695|1100
"RN"|73271515|"B0683328"|"AN7546"|"ACT"|2700|"21"|"Spruce St"|"2"|41||"02472"||"Lovely 6 room, 2 bedroom, 1 bath apartment in classic, turn of the century two-family in a highly convenient location. Beautiful period detailing. Bonus den for at home office. Spacious grounds. Easy access to MBTA 71 bus route (Watertown Sq to Harvard Sq) and to Mass Pike. Laundry in basement. Pride of ownership throughout."|24|7/31/2024 9:49:00 AM|0|"N"||"Middlesex"|"MA"|"D"|6|2|1|0||2|8146|1200|"1f;0h"|"N"|||||"N"|"Living Area is Approximate"|9/1/2024|"Y"|1900|"B"|"A,C,F,I,K,L"|"A,B,14"|"B,O,P"|"D,O"|1200|
"RN"|73271516|"CN237221"|"NB4184"|"ACT"|3499|"320"|"Rindge Avenue"|"104"|13||"02138"||"Very nice modern 2 bedroom 2 bathroom unit with in unit laundry, central AC, big kitchen complete with all stainless steel appliances and plenty of cabinet and countertop space. Professional managed building, garage parking, close to Redline at Alewife, shops, Whole Foods, movie theater bike path, golf course RT 2, RT 95 & RT 93 ."|13|7/31/2024 9:50:00 AM|0|"N"||"Middlesex"|"MA"|"C"|3|2|2|0||1|99999|1300|"2f;0h"|"N"|||||"N"||9/1/2024||||"A,C,D,F,I,J,K,L"||"C"|"B,D,E,O"|1300|
"RN"|73271554|"A8000802"|"A95389"|"CTG"|2500|"42"|"Beach Street"|"4D"|1|"110"|"02111"||"Available Now! Electricity, water, heat and central air conditioning are all included in rent. Nice 1 bedroom apartment, in Boston Chinatown conveniently located corner building. Walk to T, Tufts university, Tufts medical, Financial & Theater Dist., South Station. Whole food market and Boston Common just blocks away. The unit has Hard wood floor, full tile around bath, granite counter top kitchen with stainless GE appliance. In unit Laundry."|7|7/31/2024 10:33:00 AM|0|"N"||"Suffolk"|"MA"|"C"|3|1|1|0||0|585|585|"1f;0h"|"N"|||||"N"|"Approximation from the owner."|||2008||"A,C,D,F,I"||"J,R"|"E,F"|585|
"RN"|73271562|"TM323435"|"AC0342"|"ACT"|2675|"71"|"Spencer ave"|"12"|22||"02150"||"New construction, fully renovated, 1 bed 1 bath apartment in Chelsea. When you enter you are greeted with a large open concept kitchen and living room, with stainless steel appliances, new quartz countertops, and ductless AC. A beautifully done bathroom with a shower stall. topped off with a good sized bedroom and closet to match. Not to mention in unit laundry and off street parking! Close to Market basket, shops, restaurants, route 1 and 16 making commuting a breeze."|15|8/8/2024 2:58:00 PM|0|"N"||"Suffolk"|"MA"|"C"|3|1|1|0||1|9999|750|"1f;0h"|"N"|||||"N"|"Approx."|9/1/2024||||"A,B,C,I,J,K,L"||"A"||750|
"RN"|73271572|"CN204547"|"NB9588"|"ACT"|3200|"89"|"Savin Hill"|"3"|1|"05V"|"02125"||"OCTOBER 1 MOVE IN.  You cant beat this Savin Hill location.  This sunny three bedroom unit is a commuters dream. This unit was  renovated, featuring a brand new kitchen with stainless steel appliances, dishwasher, granite countertops, central A/C, and in-unit laundry. Brand new energy efficient tankless heat and hot water system. Bright and sunny private back deck. Steps away from the Savin Hill T stop ( Red Line) and close to many local shops and restaurants - Savin Bar & Kitchen, Ghostpepper, McKenna's, and the Daily Market. Strong credit history and references required. Available 10/01/2024"|21|7/31/2024 10:53:00 AM|0|"N"||"Suffolk"|"MA"|"D"|5|3|1|0||0|9999|1200|"1f;0h"|"N"||"N"|||"N"||10/1/2024|"N"|1910|"B"|"A,C,D,F,I,J,K,L"|"A,C"|"C"||1200|
"RN"|73271577|"CN242712"|"AC0342"|"ACT"|3350|"65"|"Baker Street"|"1"|312||"01902"||"Don't miss the opportunity to make this spacious 3BR 1BA conveniently located in Lynn your new home! The unit is currently undergoing a complete renovation with a brand new bathroom and fully equipped kitchen with a dishwasher and disposal to be installed along with a new electric heating system. BE THE FIRST TO LIVE IN THIS NEW SPACE! This home is down the street from Lynn common, a 5min walk to two laundry facilities, and within walking distance to several restaurants and shops!"|25|8/10/2024 11:33:00 PM|0|"N"||"Essex"|"MA"|"B"|4|3|1|0||0|2930|1300|"1f;0h"|"N"|||||"N"|"specific unit sqft estimated"|6/15/2024|"N"|1900|"D"|"A,C,D,I,J"|"A,Y"|"A,C"||1300|
"RN"|73271580|"CN255485"|"AN8505"|"ACT"|2990|"1525"|"Commonwealth Ave"|"217"|1|"011"|"02135"||"2 MONTHS FREE RENT AND FULL BROKER FEE! Welcome to HEW at 1515 � perched on top of the highest point of Brighton, this luxury amenitized building offers great proximity to downtown Boston, abutting to the green line. This studio residence features floor-to-ceiling windows which creates a bright and airy atmosphere throughout. This home also features brushed brass finishes in the kitchen and bathroom, as well as an in-unit compact Bosch washer/dryer. Building amenities include a fitness center, dog run and pet spa, private co-working spaces, and a stunning roof deck with grills, lounge, fire pits and sun-deck with dramatic downtown Boston views. Convenient to restaurants, green spaces and shops, HEW is the perfect home to move into this summer! Offering studio - 2 bed + den floorplans. Book your tour today."|12|7/31/2024 10:58:00 AM|0|"N"||"Suffolk"|"MA"|"D"|2|0|1|0||0|0|461|"1f;0h"|"N"|||||"N"|"Photos may be facsimile or from the Model Unit"|9/1/2024||2024||"A,C,D,F,I,J,K,L"||"A,F,J"|"B,C,D,E,O"|461|
"RN"|73271590|"CN216452"|"AN8092"|"ACT"|2800|"58"|"Carter Rd"||464||"01473"||"This lovely 3-bedroom, 2.5-bath home offers country living and charm with prime commuter convenience. It is located just minutes from Route 2, Route 140, Wachusett Mountain, and the Wachusett commuter rail stop. The home has 1,664 sq. ft. of conditioned living space. Some furniture is optional. Amenities include a gas range, electric dryer, washer, and town water/sewer. The property also features a 2-car garage, 2 off street parking spaces and a large full walk-out basement for ample storage space, along with a private backyard. The tenant is responsible for all utilities, as well as snow removal, landscaping, and trash removal. Sorry no pets."|21|7/31/2024 11:07:00 AM|0|"N"||"Worcester"|"MA"|"A"|7|3|2|1|"Y"|2|1.4|1612|"2f;1h"|"N"||"N"|||"N"||9/1/2024|"Y"|2018|"A"|"A,C,I,K,L"|"7"|"B,J"|"D,O"|1612|806
"RN"|73271602|"CN240168"|"AN6755"|"ACT"|3000|"96"|"Vernal St"|"1"|14||"02149"||"First floor features 3 bedroom with 1 bath. Living room and eat-in kitchen. With your own back porch space to enjoy your morning coffee. Vouchers encouraged to apply!"|3|7/31/2024 11:24:00 AM|0|"N"||"Middlesex"|"MA"|"D"|5|3|1|0||0|99999|850|"1f;0h"|"N"|||||"N"|"Approx"|8/1/2024||||"I,5"|"A"|"C"||850|
"RN"|73271631|"M9502559"|"AN7885"|"ACT"|1900|"34"|"Editha"|"2"|851||"01001"||"Conveniently located duplex ready for occupancy9/1/24. Property is the rear unit and offers a generous sized kitchen and living room along with 1/2 bath on the first floor. Upstairs you will find 2 bedrooms with lots of closet space and a full bath. No need to go to the laundromat either, because you have washer and dryer hookups in your private basement. All applicants over the age of 18 will be required to complete an online application through a 3rd party website that will provide a background and credit check. Photos are prior to current renovation in progress. Absolutely NO pets!!!!"|9|7/31/2024 11:54:00 AM|0|"N"||"Hampden"|"MA"|"B"|4|2|1|1|"N"|2|5000|1080|"1f;1h"|"N"||"N"|||"N"||9/1/2019|"Y"|1985|"A"|"A,C,I,K,L"|"D,M"|"A"|"D"|1080|
"RN"|73271635|"CN233579"|"AN5767"|"ACT"|2500|"37"|"Flint St"|"1"|17||"02145"||"AVAILABLE NOW!  Group showing Saturday, August 3rd 11am-12pm. Lovely two bedroom apartment in the heart of Somerville. Clean, bright, airy, and spacious. Hardwood floors throughout the living room and bedrooms, tile in the kitchen. Laundry in the basement for tenant, machines provided. Kitchen has been updated recently with new backsplash, stainless steel stove and hood. Short distance to Sullivan Square, Assembly Row, and so much more. Video tour of apartment available upon request."|10|7/31/2024 11:59:00 AM|0|"N"||"Middlesex"|"MA"|"D"|4|2|1|0||0|4500|1000|"1f;0h"|"N"|||||"N"||||||"A,I"|"D,14"|"C"||1000|
"RN"|73271638|"C1425993"|"C95214"|"ACT"|8950|"135"|"Bridge Street"||325||"01944"||"RENTAL3-6 months.Elegant updated furnished home with  blend of classic New England charm and modern convenience.Spacious verandah leads to center entrance hallway with sweeping staircase.Lightfilled living room with French doors to side deck,wood fireplace, and dining area. Large eat-in  kitchen.with stainless steel appliances. oversized refrigerator. separate freezer, gas stove, new countertops, and ample storage space. Dine on the porch overlooking Winthrop Field (sightings of deer and bald eagles.). Also on this level is a billiard room, home office/study with built in floor-to-ceiling bookshelves and views, den, full bath and a half bath. Upstairs are 4 bedrooms, 3 baths, laundry room with washer/dryer, and a bonus finished attic. The newly renovated primary suite has an ensuite bath with walk-in shower and tub, king bed and an abundance of closet space with two dressing areas. Other bedrooms:king bed with ensuite bath; two queens, two fulls. Gas heat, A/C, firepit, outdoor shower."|42|8/9/2024 3:11:00 PM|0|"N"||"Essex"|"MA"|"A"|11|4|4|1|"Y"|4|2.03|6200|"4f;1h"|"N"||"N"||"N"|"N"||9/4/2024|"Y"|1895|"B"|"A,B,C,D,F,I,K,L,Q"|"A,C,H,M,O,S,V,19"|"C,J"|"D,O"|6200|
"RN"|73271639|"CN204710"|"AN6223"|"ACT"|3800|"795"|"E. Third Street"|"1"|1|"005"|"02127"||"Ideally situated in desirable City Point, this 2 bedroom duplex is ready for you to move in! Gut renovated in 2015, this home offers a spacious layout at almost 1,200 SF plus a private yard!  The unit has a classic design that has been carefully maintained. Enjoy cooking in the chef's kitchen with quartz countertops, stainless appliances and an oversized breakfast bar. Adjacent to the kitchen, there is a designated dining area, making entertaining easy. A generous living room is complete with gas fireplace and direct access to one of two private outdoor areas. A half bath rounds out this level. Downstairs you'll find a king sized master bedroom with his & hers closets and space for an office. The queen sized guest bedroom has great closet space and both bedrooms have direct access to the private yard. A full size bath provides stylish finishes and a jacuzzi tub. Highlights include exposed brick, wood floors, central AC, and in unit laundry. Just steps to the beach and Castle Island!"|20|8/26/2024 9:11:00 AM|0|"N"||"Suffolk"|"MA"|"C"|4|2|1|1||0|9999|1168|"1f;1h"|"N"|||||"Y"||9/1/2024||||"A,C,D,F,I,J,K,L"|"C,W"|"A"||668|500
"RN"|73271651|"CN231849"|"AC1259"|"PCG"|2750|"126"|"Chapman"|"126"|41||"02472"||"Beautifully remodeled and spacious 2 bedroom with large office! Bright and sunny 2nd floor apartment with separate dining room, in unit laundry, modern kitchen, gas cooking, granite counter tops, dishwasher and more! Large office also makes for a great quest room. Apartment has ample storage space with enclosed front and rear porches. 1 off street garage parking space included in rent. No overnight street parking in the winter, but you can park at the school behind the house overnight during those months. Sorry not pets and no undergrads. Available September 1st, 9/1."|23|7/31/2024 5:58:00 PM|0|"N"||"Middlesex"|"MA"|"D"|6|2|1|0||1|9999|1275|"1f;0h"|"N"|||||"N"|"approximate"|9/1/2024||||"A,C,D,F,I,J,K,L"|"B"|"F"||1275|
"RN"|73271656|"BB802539"|"BB3298"|"ACT"|4000|"84"|"Joyce Ln"||60||"01719"||"Young attached colonial with an inviting porch is available for short or long rent in time for a new school year! The first floor is designed with an open-concept layout giving you a spacious feel. There is a seamless flow between the inviting entrance hall and fireplaced living room.�The spacious kitchen is highlighted by a lovely work island, maple cabinetry, exterior drafted range hood, and beautiful granite countertops. It opens to a generous dining area with slider to the deck overlooking leveled backyard. Four�spacious rooms on the second floor including a primary suite with walk-in closet & bathroom, and another full bath. Gorgeous�hardwood floors throughout! Tesla charger in the garage! Full unfinished WALK-OUT basement with two full-size windows is great for storage. Cul-de-sac�location! Less than a mile to Elementary school, playgrounds & library! Easy commute to Rt.2, I-495, and two commuter rail�stops. Award-winning Acton/Boxborough school district. Small pet is allowed."|40|7/31/2024 12:22:00 PM|0|"N"||"Middlesex"|"MA"|"A"|8|4|2|1|"Y"|2|4333|1619|"2f;1h"|"N"||"N"||"N"|"N"|"Additional  over 600 sqft in an unfinished walk-out basement."||"Y"|2003|"D"|"A,C,F,I,K,L,W,Y"|"A,C,M,S,U,V,21"|"C,F,Z"|"A"|1619|
"RN"|73271658|"CN257220"|"AN7224"|"ACT"|2250|"4"|"Shawmut St"|"2"|401||"01609"||"Three bedroom apartment available for August 1st. Rent includes water and sewer. This unit has been updated with fresh paint and flooring throughout. Convenient washer/dryer hookup in unit. First and last month's rent required."|9|7/31/2024 12:25:00 PM|0|"N"||"Worcester"|"MA"|"D"|6|3|1|0||0|4000|1000|"1f;0h"|"N"|||||"N"|"Measurements are approximate"|||1900||||||1000|
"RN"|73271665|"CT003391"|"NB1863"|"ACT"|4950|"362"|"Commonwealth Ave"|"4A"|1|"101"|"02115"||"UNFURNISHED - Everything you have been looking for on quintessential Commonwealth Avenue. This unfurnished two-bedroom boasts an ideal location convenient to Harvard, MIT, BU, and all points Downtown. This home features a split bedroom floor plan with two spacious suites and a shared bathroom. Hardwood flooring throughout and tons of natural light. Beautiful original detail throughout includes oversized windows, a decorative fireplace, plus period millwork and moldings. The guest bedroom offers ample space for a queen-size bed; the primary bedroom can accommodate a king-sized bed. The kitchen has stainless steel appliances, a concealed refrigerator, and granite countertops. Recently renovated bathroom. Elevator building and professionally managed. It can be available furnished or partially furnished."|11|7/31/2024 12:30:00 PM|0|"N"||"Suffolk"|"MA"|"C"|4|2|1|0||0|9999|790|"1f;0h"|"N"||"N"|||"N"||9/5/2024|"N"|||||||790|
"RN"|73271668|"A0001277"|"A00405"|"ACT"|12000|"130"|"ATLANTIC AVENUE"||201||"02025"||"Stone pillars mark the entrance to this magnificent property, an elegant shingle style stone manor home with ocean views and access to private Sandy Cove Beach,  beautifully landscaped grounds abutting conservation land and a fabulous Atlantic Avenue location within walking distance to Cohasset Harbor and Village. One of Cohasset�s original Victorian �summer cottages�, this home has been updated with all modern amenities while maintaining its original charm, including a luxurious primary suite with fireplace, additional 4-5 bedrooms, home office with a spectacular view of Minot�s light, a designer kitchen and delightful porches to enjoy the ocean breezes."|20|7/31/2024 12:32:00 PM|0|"N"||"Norfolk"|"MA"|"A"|14|5|4|2|"Y"|4|60325|5569|"4f;2h"|"N"||"Y"|"J"|"N"|"N"|"Public Record"||"Y"|1889|"B,D"|"A,C,F,I,J,K,L,W"|"B,12,D,S,T,14,21"|"C,J,Q,3"|"A,C,D,M"|5569|
"RN"|73271674|"CT002060"|"AN3057"|"ACT"|3300|"392"|"Centre St"|"2"|1|"007"|"02130"||"PRIME location in Jamaica Plain, right across the street from Whole Foods! Don�t miss out on the chance to live in this early 20th century lovely 3 family with many amenities located in the heart of Hyde Square. This sun-filled 3 bedroom/1 bath features hardwood and tiled floors throughout. Unit painted in warm and modern neutrals. Well-maintained bathroom. Kitchen has stylish tiled back splash, stainless steel appliances/faucet/sink and ample cupboard space. Laundry in building. Building is lead certified. You are steps away from many desirable restaurants, library, convenience stores, etc. 10-minute walk to Jackson Square Orange Line. Don�t miss your chance to rent this unit! Will be gone soon!  Video https://youtu.be/uZYkebYEt0g"|9|7/31/2024 12:45:00 PM|0|"N"||"Suffolk"|"MA"|"D"|6|3|1|0|"N"|0|2894|1000|"1f;0h"|"N"||"N"|||"N"||9/1/2024|"Y"|1904|"A"|"A,C,I,J"||"C,O"||1000|
"RN"|73271679|"BB981368"|"AN8174"|"ACT"|3750|"65"|"East India Row"|"4C"|1|"106"|"02110"||"Fully furnished renovated unit with walk-in closet. Stairway and elevator access. can be rented for 3-6 months. Rental parking available next door at the Harbor Garage for $475/mth."|15|7/31/2024 12:50:00 PM|0|"N"||"Suffolk"|"MA"|"C"|4|2|1|1|"Y"|0|120000|1234|"1f;1h"|||"Y"|"A"|"N"|"N"||11/1/2024|"Y"|1970|||"A"|||1234|
"RN"|73271681|"CT000659"|"AC1355"|"ACT"|1750|"21"|"12Th Street"|"4"|117|"ONS"|"02538"||"An adorable YEAR ROUND rental available now. Located in Onset Village where everything you need is just a stroll away. Even the beach! Starting outside you have your own parking spot (front to back) on the right side of the driveway, so no street parking to worry about. The sides of the property are fenced in for privacy and security. The covered porch is the perfect size to enjoy the great outdoors. Inside you'll find a living room, kitchen and a bedroom. All have been renovated to include new vinyl plank flooring. Laundry hookup is in the kitchen. Tenant to bring W/D. The 2nd story is a loft and can be used for an office, art studio, bedroom or maybe just extra storage or a fabulous walk-in closet. Tenant is responsible for all utilities except water. Tenant is also responsible for snow removal. Trash removal is provided by the landlord. A full application with credit and income is required prior to seeing the property. First, last and security due upon signing the one year lease."|26|7/31/2024 12:51:00 PM|0|"N"||"Plymouth"|"MA"|"D"|4|1|1|0|"N"|2|0.08|693|"1f;0h"|"N"||"N"||"N"|"N"|"small loft upstairs"||"N"|1930|"A"|"A,C,F,I"|"A"|"A,13"|"G"|693|0
"RN"|73271690|"CN251110"|"AN7250"|"ACT"|4500|"62"|"Silverleaf Ln"||119||"02673"||"Welcome to this beautifully remodeled 5-bedroom, 2-bathroom single-family home in the heart of West Yarmouth, available for immediate year-round rental. The main floor features three spacious bedrooms, an updated bathroom, a brand-new kitchen, and a heated 4-season room for year-round enjoyment. The central air conditioning, hardwood and tile flooring, and convenient washer and dryer add to the home's appeal. The lower level, accessible via a separate entrance, offers two additional bedrooms, a newly installed kitchen, an updated bathroom, and a second set of washer and dryer. Outside, you'll find a 1-car garage, a partially fenced-in yard, and a large deck perfect for enjoying coffee in the morning or dinner in the evening. The irrigation system ensures a lush yard, and off-street parking accommodates up to four vehicles. No pets, smoking/vaping. Tenants responsible for all utilities, water, trash, and snow removal. Owner to pay for landscaping and septic."|37|8/2/2024 7:34:00 PM|0|"N"||"Barnstable"|"MA"|"A"|12|5|2|0||3|13068|1484|"2f;0h"|"N"|||||"N"|||"Y"|1965|"A"|"A,B,C,F,H,K,L"|"7,O,T"|"C"||1484|1084
"RN"|73271713|"BB984916"|"BB8162"|"PCG"|2500|"39"|"Hemenway Street"|"10"|1||"02115"||"Welcome to 39 Hemenway St! This building consists of just under 30 condos in the heart of Fenway, a stone throw from Back Bay, and very close to NEU! Heat and hot water is included in the rent, and communal laundry is located in the basement of the building. This unit has a very spacious bedroom, living room, and open kitchen. Ample closet space, great natural lighting, impeccable location, all at a great price! Take a tour asap!"|5|7/31/2024 1:34:00 PM|0|"N"||"Suffolk"|"MA"|"D"|2|1|1|0||0|9999|9999|"1f;0h"|"N"|||||"N"||9/1/2024||||"A,I,J"||"C"||9999|
"RN"|73271715|"CN255455"|"AN5195"|"ACT"|2500|"200"|"Church St"|"3"|39||"02458"||"Available August 1st - Immaculate 2 bedroom plus on the top floor unit of a 3 family home on a quiet street in Newton. HEAT INCLUDED IN THE RENT! 3 spacious rooms that could all be used as bedrooms, or used as a two bedroom with one office! Exterior of the home was just repainted, and the interior of this unit was just repainted last year. 2 off street tandem spaces make this a commuters dream apartment!  Basement Coin Laundry No pets, no smoking. 1/2 month realtor fee to listing agent."|18|7/31/2024 1:36:00 PM|0|"N"||"Middlesex"|"MA"|"B"|5|2|1|0||2|3000|1200|"1f;0h"|"N"||"N"|||"N"||8/1/2024|"Y"|||"A,C,I"||||1200|
"RN"|73271722|"TM326525"|"AN6192"|"PCG"|5600|"42"|"Dorset St"|"1"|1|"002"|"02125"||"Brand new gut renovation, be the first to live in this bi-level, 4 bed 3 bath with private deck and yard! This expansive layout features soaring ceilings, hardwood floors, and a wonderful open concept living and kitchen with a gas fireplace. There kitchen features brand new stainless appliances, quartz counters, a convenient breakfast bar and room for a formal dining table or work from home space. Open your double doors up to your tranquil private deck and backyard, perfect for enjoying the warm Boston weather. On the main level you'll find two large bedrooms, two full baths, in-unit laundry and tons of closet space. Downstairs are two more bedrooms, another full bath, and a common flex space perfect for an office or workout area. Central air, close proximity to the T and highway access make this a can't miss! Available 9/1, pets welcome."|29|7/31/2024 1:41:00 PM|0|"N"||"Suffolk"|"MA"|"C"|9|4|3|0|"Y"|0|2005|2005|"3f;0h"|"N"|||||"Y"||9/1/2024||||"A,B,C,D,F,I,J,K,L"|"F,W"|||1205|800
"RN"|73271729|"NB111408"|"NB4651"|"ACT"|3300|"8"|"Island Court"|"302"|184|"10J"|"02375"||"Luxury Condo on the third floor at Water Pointe located on the shore of Morse Pond in historic Easton.  Grand open floor plan with custom kitchen, granite counter tops, stainless steel appliances.  Spacious living room with hardwood floors, fireplace and recessed lighting throughout.  Large cozy bedroom suite with adjoining bathroom and walk-in closet.  Laundry closet with washer and dryer and private deck.  This complex is meticulously maintained with plenty of outdoor space with walking trails, exercise room, club room and library. One garage spaces granted with this unit and storage space. Conveniently located near Rts 24, 495 and the train."|18|7/31/2024 1:49:00 PM|0|"N"||"Bristol"|"MA"|"C"|4|1|1|1||1|0|1230|"1f;1h"|"N"||||"N"|"N"|||"N"|2018|"A"|"A,C,F,I,K,L"||"C"||1230|
"RN"|73271732|"BB984916"|"BB8162"|"ACT"|2200|"39"|"Hemenway Street"|"16"|1||"02115"||"Welcome to 39 Hemenway St - STUDIO! This building consists of just under 30 condos in the heart of Fenway, a stone throw from Back Bay, and very close to NEU! Heat and hot water is included in the rent, and communal laundry is located in the basement of the building. This is a very spacious studio apartment with convenient alcove for the kitchen, keeping it out of the way. Unit gets good natural lighting and has hardwood floors throughout. Good closet space. Very convenient location for almost anything you can think of and MBTA systems are all around making transportation very easy! Take a look today before its too late!"|5|8/7/2024 11:12:00 AM|0|"N"||"Suffolk"|"MA"|"D"|1|0|1|0||0|9999|9999|"1f;0h"|"N"|||||"N"||9/1/2024||||"A,I,J"||"C"||9999|
"RN"|73271734|"CN255455"|"AN5195"|"ACT"|3400|"255"|"Winter St"|"107"|40||"02451"||"Gorgeous 2 level condo featuring 2 bedrooms and 2.5 bath...END CORNER UNIT on 2 levels First level has Open concept kitchen/dining/living room with access to wrap around deck.......1/2 bath and laundry... 2nd level features 2 bedrooms each with large walk in closets and carpets, sliders from bedrooms sitting balcony. Each bedroom has an attached full bathroom! Granite counters, stainless steel appliances...hardwood floors on first level, carpets on 2nd level...washer & dryer IN UNIT....Secure building with 24/7 management. 2 car garage parking with elevators...alarm system in unit (tenants to activate service if desired) High ceiling, new windows, tons of natural sunlight. Great location, close to RT 128/95, off Totten Pond Road in Waltham...Fantastic wrap around deck to watch the sunsets! Small pets negotiable....Gas heat & cooking...central AC. NO SMOKING. Renters insurance required. First months rent, one month security deposit, and 1/2 month broker fee collected"|14|7/31/2024 1:55:00 PM|0|"N"||"Middlesex"|"MA"|"C"|6|2|2|1||2|3000|1500|"2f;1h"|"N"|||||"N"||10/1/2024|"N"|||"A,C,D,I,K,L"||"C"||1500|
"RN"|73271736|"BB301787"|"AN6190"|"ACT"|3250|"11"|"Winslow Road"|"11"|43||"02478"||"Cushing Square ,Updated  6 rooms 3 bedrooms on 2nd floor of 2 family. Apartment has replacement double paned windows, wood floors, fireplace, refrigerator, dishwasher, and microwave and. Newer kitchen cabinets with granite counter-tops, stainless steel appliances and tile floor. Living room has ornamental fireplace, with mount for TV over mantle and beamed ceiling, dining room has a built in hutch. There are also front and rear 3 season porches. Washer and dryer hook upse basement. Parking off street for 2 cars, 1 garaged. Near 73 bus to Harvard Square. Gas heat hot water and stove. 1 cat is permitted. Smoking is not permitted.."|14|7/31/2024 1:59:00 PM|0|"N"||"Middlesex"|"MA"|"D"|6|3|1|0|"N"|1|5357|1397|"1f;0h"|"N"|||||"N"||8/16/2024|"Y"|1925|"A"|"A,C,D,F,I"|"B"|"C,F"||1397|
